Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
3006,1200,8710,30,0.40,2.90
525,442,1400,20,0.84,2.67
280,329,760,15,1.18,2.71
4675,2016,13740,32,0.43,2.94
4206,2143,12380,32,0.51,2.94
4650,4122,13630,32,0.89,2.93
2678,1309,7720,25,0.49,2.88
1167,816,3120,30,0.70,2.67
3418,1742,10100,31,0.51,2.95
2918,1330,8350,30,0.46,2.86
426,597,1170,15,1.40,2.75
354,349,960,15,0.99,2.71
2709,1085,7820,31,0.40,2.89
3458,1233,10190,30,0.36,2.95
4416,1834,13050,33,0.42,2.96
899,700,2310,31,0.78,2.57
3436,1643,10140,30,0.48,2.95
4310,1925,12740,33,0.45,2.96
3744,1286,10930,31,0.34,2.92
3689,1963,10780,32,0.53,2.92
4281,1433,12610,32,0.33,2.95
1804,633,5140,30,0.35,2.85
1507,632,4240,31,0.42,2.81
3129,1190,9110,28,0.38,2.91
4826,1757,14200,31,0.36,2.94
2393,830,6800,30,0.35,2.84
4171,1333,12290,32,0.32,2.95
861,556,2200,30,0.65,2.56
713,386,1870,21,0.54,2.62
760,472,1940,28,0.62,2.55
1583,761,4500,31,0.48,2.84
4382,1693,12920,31,0.39,2.95
2065,933,5840,31,0.45,2.83
3950,1297,11610,33,0.33,2.94
3470,3547,10240,29,1.02,2.95
47,76,110,9,1.62,2.34
211,153,520,16,0.73,2.46
2105,823,5960,31,0.39,2.83
3854,1566,11270,32,0.41,2.92
1685,512,4820,30,0.30,2.86
1039,618,2710,30,0.59,2.61
400,317,1110,15,0.79,2.78
3128,1125,9110,30,0.36,2.91
3979,1185,11670,31,0.30,2.93
4693,1976,13790,31,0.42,2.94
780,497,1990,30,0.64,2.55
1913,866,5390,29,0.45,2.82
3595,2339,10570,32,0.65,2.94
1555,663,4410,30,0.43,2.84
2072,799,5860,31,0.39,2.83
2193,971,6280,30,0.44,2.86
4285,1717,12650,32,0.40,2.95
1622,655,4660,30,0.40,2.87
3907,2617,11490,33,0.67,2.94
3619,1361,10610,32,0.38,2.93
3497,1344,10290,43,0.38,2.94
1730,762,4950,30,0.44,2.86
3903,1662,11480,32,0.43,2.94
762,457,1950,28,0.60,2.56
3450,1087,10170,31,0.32,2.95
1892,851,5340,44,0.45,2.82
368,361,1000,16,0.98,2.72
68,102,120,11,1.50,1.76
4003,2016,11730,33,0.50,2.93
1521,855,4280,30,0.56,2.81
3807,1707,11130,31,0.45,2.92
1637,749,4700,30,0.46,2.87
387,495,1050,15,1.28,2.71
3913,1665,11510,31,0.43,2.94
3342,1091,9870,30,0.33,2.95
1188,604,3170,29,0.51,2.67
619,538,1640,22,0.87,2.65
1982,731,5620,31,0.37,2.84
4580,1526,13470,32,0.33,2.94
2267,1217,6460,30,0.54,2.85
697,434,1830,21,0.62,2.63
4787,1838,14070,31,0.38,2.94
2743,1569,7890,30,0.57,2.88
1795,688,5100,31,0.38,2.84
1455,549,4080,29,0.38,2.80
4321,1527,12780,33,0.35,2.96
1230,466,3370,29,0.38,2.74
4994,1815,14690,31,0.36,2.94
162,150,350,16,0.93,2.16
3505,1788,10290,31,0.51,2.94
1447,604,4030,30,0.42,2.79
1940,684,5480,29,0.35,2.82
2579,1275,7410,29,0.49,2.87
3652,1247,10690,30,0.34,2.93
198,242,490,15,1.22,2.47
240,290,610,15,1.21,2.54
587,456,1540,21,0.78,2.62
237,202,580,15,0.85,2.45
2233,952,6340,30,0.43,2.84
81,49,160,15,0.60,1.98
1110,588,2880,36,0.53,2.59
374,490,1010,15,1.31,2.70
3571,2302,10510,33,0.64,2.94
1294,422,3580,30,0.33,2.77
2061,1178,5830,30,0.57,2.83
4088,1418,12030,30,0.35,2.94
4439,1576,13120,33,0.36,2.96
3540,1280,10370,31,0.36,2.93
853,511,2190,29,0.60,2.57
4400,1872,13000,32,0.43,2.95
4135,1979,12190,30,0.48,2.95
4604,1481,13550,32,0.32,2.94
758,1407,1940,30,1.86,2.56
334,383,910,16,1.15,2.72
4289,1194,12670,31,0.28,2.95
1293,587,3580,29,0.45,2.77
496,400,1310,21,0.81,2.64
2868,1391,8260,29,0.49,2.88
2736,1323,7870,31,0.48,2.88
1653,760,4740,30,0.46,2.87
314,307,870,15,0.98,2.77
3374,1253,9940,30,0.37,2.95
1041,5747,2710,31,5.52,2.60
2895,1054,8300,30,0.36,2.87
3340,1158,9860,29,0.35,2.95
3692,1248,10780,33,0.34,2.92
2669,1073,7690,30,0.40,2.88
101,116,190,15,1.15,1.88
38,22,90,9,0.58,2.37
4005,1314,11730,31,0.33,2.93
895,491,2300,28,0.55,2.57
2780,1761,8010,30,0.63,2.88
3380,2725,9960,29,0.81,2.95
2082,902,5890,30,0.43,2.83
3638,2044,10660,32,0.56,2.93
1644,883,4720,30,0.54,2.87
2651,993,7650,30,0.37,2.89
323,210,890,15,0.65,2.76
1456,543,4090,29,0.37,2.81
2453,842,7000,29,0.34,2.85
3107,1115,9050,29,0.36,2.91
552,559,1470,21,1.01,2.66
4001,1301,11730,33,0.33,2.93
627,469,1660,21,0.75,2.65
2939,1325,8470,30,0.45,2.88
1694,716,4840,30,0.42,2.86
3846,1499,11240,33,0.39,2.92
2581,1004,7430,31,0.39,2.88
1507,742,4240,29,0.49,2.81
2407,782,6840,30,0.32,2.84
3257,991,9530,30,0.30,2.93
4530,1364,13330,32,0.30,2.94
3085,993,9000,30,0.32,2.92
623,519,1640,21,0.83,2.63
1316,1257,3620,30,0.96,2.75
4321,1312,12780,33,0.30,2.96
2891,1008,8290,28,0.35,2.87
1649,634,4730,31,0.38,2.87
2913,983,8340,30,0.34,2.86
3738,1683,10920,33,0.45,2.92
2124,806,6070,26,0.38,2.86
4444,1791,13120,31,0.40,2.95
447,359,1210,15,0.80,2.71
865,435,2210,29,0.50,2.55
1551,596,4400,30,0.38,2.84
1710,612,4880,30,0.36,2.85
1890,1034,5340,30,0.55,2.83
4012,1430,11790,33,0.36,2.94
4618,1622,13590,32,0.35,2.94
1957,891,5510,30,0.46,2.82
849,495,2190,26,0.58,2.58
4039,1777,11840,37,0.44,2.93
3366,1182,9930,30,0.35,2.95
2918,1118,8350,30,0.38,2.86
2551,885,7330,29,0.35,2.87
4294,1468,12710,33,0.34,2.96
1679,749,4800,28,0.45,2.86
1251,717,3470,30,0.57,2.77
2666,1072,7690,29,0.40,2.88
3038,1107,8840,30,0.36,2.91
1544,821,4360,30,0.53,2.82
3817,1339,11160,32,0.35,2.92
383,388,1030,16,1.01,2.69
1149,609,3040,29,0.53,2.65
3629,1201,10630,33,0.33,2.93
2031,768,5740,31,0.38,2.83
3770,1231,11040,32,0.33,2.93
1761,837,5010,31,0.48,2.84
3224,1253,9390,30,0.39,2.91
1042,586,2720,30,0.56,2.61
3351,1403,9880,31,0.42,2.95
4736,1407,13960,32,0.30,2.95
4485,1621,13210,32,0.36,2.95
702,475,1840,21,0.68,2.62
4848,1529,14270,31,0.32,2.94
1472,477,4120,29,0.32,2.80
1199,638,3210,30,0.53,2.68
1076,579,2810,30,0.54,2.61
4407,1506,13010,31,0.34,2.95
1191,674,3190,30,0.57,2.68
4073,1249,11940,32,0.31,2.93
3801,1388,11110,31,0.37,2.92
186,178,450,13,0.96,2.42
2872,1259,8260,30,0.44,2.88
4488,1587,13250,31,0.35,2.95
170,212,380,15,1.25,2.24
444,290,1210,16,0.65,2.73
3041,1104,8850,31,0.36,2.91
4637,2199,13610,32,0.47,2.94
3593,1454,10570,31,0.40,2.94
2459,878,7020,30,0.36,2.85
1188,647,3170,31,0.54,2.67
3069,1072,8920,31,0.35,2.91
4966,1477,14620,31,0.30,2.94
1816,954,5140,31,0.53,2.83
138,80,290,16,0.58,2.10
3561,1702,10470,31,0.48,2.94
3731,1565,10910,33,0.42,2.92
3978,2011,11660,30,0.51,2.93
2333,1346,6650,30,0.58,2.85
2968,1030,8610,29,0.35,2.90
1573,664,4480,31,0.42,2.85
324,402,890,15,1.24,2.75
749,370,1920,30,0.49,2.56
2520,972,7240,30,0.39,2.87
1327,705,3640,29,0.53,2.74
4313,1595,12750,32,0.37,2.96
3639,1226,10660,33,0.34,2.93
1409,620,3920,30,0.44,2.78
2039,1104,5760,29,0.54,2.82
975,519,2580,30,0.53,2.65
4284,1453,12640,31,0.34,2.95
544,350,1450,21,0.64,2.67
4319,1672,12780,31,0.39,2.96
3935,3084,11570,33,0.78,2.94
4409,1681,13010,32,0.38,2.95
889,459,2290,30,0.52,2.58
797,543,2070,26,0.68,2.60
4227,1220,12430,33,0.29,2.94
3927,1880,11550,32,0.48,2.94
777,550,1990,29,0.71,2.56
2249,1461,6400,30,0.65,2.85
3558,1504,10460,31,0.42,2.94
2979,938,8660,30,0.31,2.91
2618,918,7540,29,0.35,2.88
1067,528,2790,29,0.49,2.61
4462,1382,13130,33,0.31,2.94
3668,1825,10730,33,0.50,2.93
2606,1168,7480,30,0.45,2.87
1944,818,5490,30,0.42,2.82
598,377,1570,21,0.63,2.63
3853,1107,11270,32,0.29,2.92
315,339,870,16,1.08,2.76
4014,1556,11790,32,0.39,2.94
4970,1693,14630,32,0.34,2.94
3275,1271,9640,31,0.39,2.94
3147,1394,9170,30,0.44,2.91
4551,1677,13380,33,0.37,2.94
2768,1109,7980,31,0.40,2.88
781,358,1990,30,0.46,2.55
799,663,2080,30,0.83,2.60
537,732,1440,21,1.36,2.68
605,333,1590,21,0.55,2.63
2774,1469,7990,26,0.53,2.88
638,622,1670,21,0.97,2.62
2122,982,6050,26,0.46,2.85
3103,1882,9020,30,0.61,2.91
1357,673,3750,28,0.50,2.76
4701,1458,13820,32,0.31,2.94
1950,746,5510,30,0.38,2.83
2428,949,6920,30,0.39,2.85
3144,1052,9170,31,0.33,2.92
1921,763,5400,30,0.40,2.81
2643,1835,7630,29,0.69,2.89
1662,737,4770,30,0.44,2.87
1516,609,4270,30,0.40,2.82
2855,1642,8240,30,0.58,2.89
3322,1373,9800,29,0.41,2.95
2198,738,6290,24,0.34,2.86
2118,975,6030,30,0.46,2.85
1372,559,3800,30,0.41,2.77
236,181,580,16,0.77,2.46
4077,2089,11980,32,0.51,2.94
3769,1251,11030,32,0.33,2.93
1551,705,4400,31,0.45,2.84
357,356,970,15,1.00,2.72
354,308,960,15,0.87,2.71
3356,1070,9890,29,0.32,2.95
4135,1257,12190,33,0.30,2.95
3355,1052,9880,30,0.31,2.94
507,525,1330,20,1.04,2.62
2447,863,6970,30,0.35,2.85
198,240,490,16,1.21,2.47
2700,1169,7770,30,0.43,2.88
4187,1973,12330,32,0.47,2.94
3790,1232,11100,30,0.33,2.93
3988,1564,11690,33,0.39,2.93
3640,1138,10660,32,0.31,2.93
2720,1180,7840,29,0.43,2.88
2048,862,5780,29,0.42,2.82
4638,1339,13610,31,0.29,2.93
2283,1108,6510,30,0.49,2.85
1407,648,3920,31,0.46,2.79
1606,1338,4620,31,0.83,2.88
1671,637,4790,30,0.38,2.87
4355,1964,12880,31,0.45,2.96
4338,1299,12820,30,0.30,2.96
412,389,1140,15,0.94,2.77
3639,1816,10660,33,0.50,2.93
1504,640,4240,27,0.43,2.82
549,475,1450,21,0.87,2.64
604,394,1580,21,0.65,2.62
2057,846,5810,31,0.41,2.82
1649,704,4730,28,0.43,2.87
683,476,1780,20,0.70,2.61
2201,665,6290,30,0.30,2.86
4940,1396,14530,32,0.28,2.94
581,457,1510,21,0.79,2.60
3752,1533,10960,32,0.41,2.92
811,326,2110,30,0.40,2.60
3437,2411,10140,29,0.70,2.95
4778,1935,14050,32,0.40,2.94
3626,1113,10630,33,0.31,2.93
1424,762,4010,30,0.54,2.82
2301,863,6550,31,0.38,2.85
1289,648,3580,28,0.50,2.78
169,130,380,15,0.77,2.25
135,143,280,15,1.06,2.07
2792,1194,8070,30,0.43,2.89
3056,949,8880,30,0.31,2.91
1662,689,4770,28,0.41,2.87
3243,1217,9490,31,0.38,2.93
1545,697,4370,29,0.45,2.83
1816,713,5140,30,0.39,2.83
1512,714,4260,30,0.47,2.82
4335,1347,12820,32,0.31,2.96
2706,1058,7810,28,0.39,2.89
2182,767,6270,31,0.35,2.87
915,408,2380,29,0.45,2.60
2527,957,7260,30,0.38,2.87
2261,755,6430,29,0.33,2.84
4029,1898,11820,30,0.47,2.93
813,521,2130,28,0.64,2.62
2,19,10,1,9.50,5.00
1770,657,5020,31,0.37,2.84
3935,1378,11570,32,0.35,2.94
4528,1648,13320,32,0.36,2.94
1756,1416,5010,30,0.81,2.85
2524,1474,7260,30,0.58,2.88
3987,1925,11690,32,0.48,2.93
4829,1951,14220,32,0.40,2.94
1385,570,3860,30,0.41,2.79
4633,2087,13610,32,0.45,2.94
411,732,1140,16,1.78,2.77
1292,553,3580,38,0.43,2.77
2214,1144,6300,30,0.52,2.85
2880,1433,8270,29,0.50,2.87
4742,1720,13980,32,0.36,2.95
677,444,1750,21,0.66,2.58
1317,457,3630,30,0.35,2.76
772,507,1980,30,0.66,2.56
4868,1951,14320,33,0.40,2.94
3876,1178,11350,31,0.30,2.93
1819,1063,5140,30,0.58,2.83
434,173,1180,16,0.40,2.72
4183,1428,12310,32,0.34,2.94
3044,1223,8860,30,0.40,2.91
120,100,220,13,0.83,1.83
1794,1171,5080,30,0.65,2.83
1288,572,3580,30,0.44,2.78
814,603,2130,31,0.74,2.62
4213,1762,12410,33,0.42,2.95
3597,1259,10570,32,0.35,2.94
730,559,1890,22,0.77,2.59
2024,1067,5730,29,0.53,2.83
1032,576,2700,31,0.56,2.62
4933,2077,14500,31,0.42,2.94
1580,732,4480,29,0.46,2.84
1123,508,2930,30,0.45,2.61
514,410,1360,21,0.80,2.65
506,353,1330,21,0.70,2.63
308,368,860,16,1.19,2.79
100,145,190,14,1.45,1.90
2680,923,7720,29,0.34,2.88
2170,956,6230,31,0.44,2.87
150,145,290,16,0.97,1.93
4804,2175,14140,32,0.45,2.94
976,1205,2580,30,1.23,2.64
4824,1827,14200,31,0.38,2.94
1264,535,3510,29,0.42,2.78
787,389,2030,30,0.49,2.58
2545,810,7310,30,0.32,2.87
4180,1539,12310,32,0.37,2.94
2074,815,5870,30,0.39,2.83
2153,833,6150,30,0.39,2.86
560,411,1470,21,0.73,2.63
4751,1666,14000,31,0.35,2.95
3245,1480,9500,30,0.46,2.93
1087,566,2820,29,0.52,2.59
3316,1437,9770,31,0.43,2.95
1842,1177,5210,29,0.64,2.83
4475,1607,13190,31,0.36,2.95
1105,642,2860,30,0.58,2.59
2797,1069,8090,29,0.38,2.89
4641,1895,13610,33,0.41,2.93
4034,1399,11820,31,0.35,2.93
4291,1946,12700,31,0.45,2.96
366,317,1000,16,0.87,2.73
1420,517,3990,22,0.36,2.81
2262,892,6440,29,0.39,2.85
296,201,810,16,0.68,2.74
3983,1430,11670,33,0.36,2.93
4770,2118,14050,32,0.44,2.95
1744,672,5000,30,0.39,2.87
3985,1261,11670,31,0.32,2.93
2122,789,6050,30,0.37,2.85
1768,853,5020,30,0.48,2.84
1193,554,3190,31,0.46,2.67
1165,2882,3090,30,2.47,2.65
2148,841,6120,30,0.39,2.85
729,444,1890,21,0.61,2.59
3680,1803,10760,39,0.49,2.92
2838,1841,8180,30,0.65,2.88
838,429,2180,30,0.51,2.60
4434,1373,13110,33,0.31,2.96
4800,1682,14130,32,0.35,2.94
2366,868,6740,30,0.37,2.85
4944,2406,14550,32,0.49,2.94
4620,1934,13590,71,0.42,2.94
3279,1339,9650,30,0.41,2.94
3882,1230,11380,32,0.32,2.93
960,876,2540,29,0.91,2.65
4270,1246,12600,32,0.29,2.95
1523,607,4290,30,0.40,2.82
1554,640,4400,29,0.41,2.83
1475,664,4120,28,0.45,2.79
2286,900,6510,30,0.39,2.85
3695,1327,10800,33,0.36,2.92
4359,1854,12880,31,0.43,2.95
4974,1911,14630,33,0.38,2.94
3698,1273,10800,31,0.34,2.92
3464,1165,10220,30,0.34,2.95
3752,1523,10960,32,0.41,2.92
2688,1320,7720,30,0.49,2.87
461,421,1240,21,0.91,2.69
4650,1427,13630,32,0.31,2.93
2832,1091,8160,30,0.39,2.88
3878,1300,11350,33,0.34,2.93
3855,1488,11270,32,0.39,2.92
3688,1230,10780,32,0.33,2.92
1727,919,4950,31,0.53,2.87
1654,571,4740,29,0.35,2.87
1853,793,5240,30,0.43,2.83
3363,1133,9910,30,0.34,2.95
420,344,1160,16,0.82,2.76
3604,1447,10570,32,0.40,2.93
2135,849,6120,31,0.40,2.87
4485,1914,13210,31,0.43,2.95
2281,1115,6510,29,0.49,2.85
3326,1269,9810,31,0.38,2.95
2481,879,7100,30,0.35,2.86
851,463,2190,30,0.54,2.57
4711,1820,13860,32,0.39,2.94
3095,1076,9020,31,0.35,2.91
3701,1797,10810,32,0.49,2.92
1848,773,5230,29,0.42,2.83
3310,1318,9770,30,0.40,2.95
3719,1292,10880,33,0.35,2.93
3725,1522,10900,31,0.41,2.93
1276,706,3550,30,0.55,2.78
4470,1523,13170,32,0.34,2.95
852,741,2190,30,0.87,2.57
3637,1461,10660,33,0.40,2.93
2319,1161,6600,30,0.50,2.85
1207,531,3250,29,0.44,2.69
5000,1462,14690,31,0.29,2.94
132,270,280,15,2.05,2.12
2814,1042,8130,30,0.37,2.89
1319,526,3630,29,0.40,2.75
1713,1312,4910,30,0.77,2.87
2083,931,5890,30,0.45,2.83
3760,1307,10970,32,0.35,2.92
1798,564,5140,31,0.31,2.86
1391,695,3870,21,0.50,2.78
1907,900,5360,30,0.47,2.81
644,459,1690,21,0.71,2.62
1829,816,5200,30,0.45,2.84
4278,1513,12600,45,0.35,2.95
4664,1445,13700,32,0.31,2.94
4363,1599,12880,32,0.37,2.95
3152,1440,9180,30,0.46,2.91
3383,1141,9970,31,0.34,2.95
759,724,1940,28,0.95,2.56
850,622,2190,29,0.73,2.58
4473,1804,13180,33,0.40,2.95
686,496,1790,21,0.72,2.61
3833,1352,11190,33,0.35,2.92
3630,1405,10640,32,0.39,2.93
2412,1016,6870,30,0.42,2.85
248,148,660,15,0.60,2.66
2290,950,6520,31,0.41,2.85
1351,492,3720,30,0.36,2.75
4230,1523,12440,33,0.36,2.94
832,662,2170,29,0.80,2.61
1823,681,5170,31,0.37,2.84
3427,1272,10100,31,0.37,2.95
4761,2412,14020,32,0.51,2.94
3545,1171,10390,33,0.33,2.93
4509,1741,13300,32,0.39,2.95
13,14,50,8,1.08,3.85
639,491,1670,22,0.77,2.61
876,731,2250,30,0.83,2.57
2221,820,6320,31,0.37,2.85
4423,1332,13070,33,0.30,2.96
138,121,290,15,0.88,2.10
672,386,1730,22,0.57,2.57
1090,708,2830,29,0.65,2.60
4686,1673,13770,31,0.36,2.94
218,170,520,16,0.78,2.39
3806,1734,11130,32,0.46,2.92
2848,883,8200,30,0.31,2.88
1571,649,4480,30,0.41,2.85
415,337,1150,15,0.81,2.77
3627,1264,10630,32,0.35,2.93
1808,738,5140,30,0.41,2.84
4254,1638,12540,31,0.39,2.95
609,564,1620,21,0.93,2.66
3988,1342,11690,32,0.34,2.93
2570,2060,7380,31,0.80,2.87
2617,1723,7540,30,0.66,2.88
2452,882,6990,29,0.36,2.85
1820,664,5150,30,0.36,2.83
2848,1225,8200,29,0.43,2.88
2258,845,6410,30,0.37,2.84
2676,1278,7710,26,0.48,2.88
1592,1611,4560,30,1.01,2.86
2729,1065,7860,30,0.39,2.88
4122,1636,12100,31,0.40,2.94
1041,665,2710,30,0.64,2.60
3780,1632,11080,30,0.43,2.93
2307,927,6560,30,0.40,2.84
3480,1191,10250,29,0.34,2.95
2159,918,6190,30,0.43,2.87
2423,982,6890,30,0.41,2.84
3982,1181,11670,33,0.30,2.93
2023,742,5730,30,0.37,2.83
3628,1417,10630,31,0.39,2.93
3840,1553,11210,31,0.40,2.92
3783,1401,11080,31,0.37,2.93
224,128,540,15,0.57,2.41
1608,1943,4620,30,1.21,2.87
624,331,1640,21,0.53,2.63
3011,1674,8720,31,0.56,2.90
4556,1566,13400,31,0.34,2.94
4846,1974,14260,31,0.41,2.94
3890,1397,11420,33,0.36,2.94
977,736,2580,30,0.75,2.64
2859,1117,8240,30,0.39,2.88
2582,1623,7440,28,0.63,2.88
4139,1322,12200,32,0.32,2.95
2870,1007,8260,30,0.35,2.88
2043,813,5770,30,0.40,2.82
1309,985,3600,29,0.75,2.75
240,308,610,16,1.28,2.54
4854,1749,14290,32,0.36,2.94
1497,1007,4210,28,0.67,2.81
3059,1059,8900,29,0.35,2.91
1721,636,4940,30,0.37,2.87
4993,1702,14690,32,0.34,2.94
972,644,2580,29,0.66,2.65
1354,555,3730,31,0.41,2.75
2271,945,6470,30,0.42,2.85
3830,1552,11180,32,0.41,2.92
3017,916,8750,30,0.30,2.90
4937,1604,14510,31,0.32,2.94
3953,2133,11620,32,0.54,2.94
1045,450,2720,30,0.43,2.60
1638,812,4700,30,0.50,2.87
2809,938,8120,30,0.33,2.89
4161,1365,12280,33,0.33,2.95
3134,1726,9150,30,0.55,2.92
3712,1400,10850,32,0.38,2.92
2941,973,8500,30,0.33,2.89
985,437,2600,30,0.44,2.64
3791,1354,11100,33,0.36,2.93
2397,838,6820,30,0.35,2.85
1089,779,2820,30,0.72,2.59
2190,1323,6270,30,0.60,2.86
4214,1542,12410,33,0.37,2.94
486,642,1300,21,1.32,2.67
3853,1558,11270,33,0.40,2.92
666,639,1700,21,0.96,2.55
2298,791,6550,30,0.34,2.85
2334,1616,6650,30,0.69,2.85
2107,779,5980,29,0.37,2.84
1951,894,5510,28,0.46,2.82
4558,1453,13410,33,0.32,2.94
3711,1150,10820,33,0.31,2.92
4844,1914,14260,32,0.40,2.94
613,458,1640,21,0.75,2.68
998,807,2640,29,0.81,2.65
2053,726,5790,29,0.35,2.82
114,87,220,15,0.76,1.93
755,602,1940,30,0.80,2.57
4487,1618,13230,31,0.36,2.95
2541,879,7310,30,0.35,2.88
2787,1329,8060,31,0.48,2.89
1259,835,3500,30,0.66,2.78
637,591,1670,22,0.93,2.62
3183,1237,9270,30,0.39,2.91
2178,1756,6260,30,0.81,2.87
858,627,2200,28,0.73,2.56
1814,731,5140,31,0.40,2.83
4255,1606,12540,32,0.38,2.95
1339,597,3700,31,0.45,2.76
468,351,1260,21,0.75,2.69
4570,1648,13440,33,0.36,2.94
3090,1234,9000,30,0.40,2.91
3866,1282,11320,31,0.33,2.93
3791,1369,11100,33,0.36,2.93
624,388,1640,21,0.62,2.63
549,641,1450,20,1.17,2.64
597,291,1570,21,0.49,2.63
3008,986,8710,31,0.33,2.90
4239,1287,12490,31,0.30,2.95
4763,2293,14030,31,0.48,2.95
4400,1630,13000,32,0.37,2.95
3308,1050,9770,30,0.32,2.95
1473,916,4120,29,0.62,2.80
4629,1913,13610,31,0.41,2.94
3772,1255,11060,32,0.33,2.93
3321,1370,9800,29,0.41,2.95
3095,1209,9020,31,0.39,2.91
4422,1747,13070,33,0.40,2.96
3209,1544,9340,30,0.48,2.91
583,863,1510,20,1.48,2.59
2545,864,7310,31,0.34,2.87
1112,496,2890,30,0.45,2.60
1365,474,3770,31,0.35,2.76
3911,1324,11510,31,0.34,2.94
1644,766,4720,30,0.47,2.87
3801,1190,11110,32,0.31,2.92
1623,603,4660,28,0.37,2.87
1793,673,5080,30,0.38,2.83
1680,682,4800,30,0.41,2.86
1728,632,4950,31,0.37,2.86
3158,1089,9200,31,0.34,2.91
635,397,1670,21,0.63,2.63
2083,1111,5890,30,0.53,2.83
115,123,220,15,1.07,1.91
951,557,2500,24,0.59,2.63
1405,596,3920,30,0.42,2.79
2397,1703,6820,30,0.71,2.85
4604,2592,13550,33,0.56,2.94
1943,1009,5490,30,0.52,2.83
3443,1944,10150,26,0.56,2.95
4762,1505,14030,32,0.32,2.95
247,203,660,15,0.82,2.67
4768,1657,14040,31,0.35,2.94
2361,908,6730,30,0.38,2.85
1942,831,5480,31,0.43,2.82
1983,678,5620,29,0.34,2.83
3289,1163,9690,31,0.35,2.95
3729,1201,10910,32,0.32,2.93
3180,1298,9240,30,0.41,2.91
3916,1399,11530,32,0.36,2.94
4554,2879,13380,32,0.63,2.94
4524,1670,13320,32,0.37,2.94
4638,1710,13610,32,0.37,2.93
3125,1567,9070,30,0.50,2.90
467,423,1250,21,0.91,2.68
2935,1249,8440,31,0.43,2.88
4740,2351,13970,32,0.50,2.95
304,467,830,16,1.54,2.73
3564,1576,10480,33,0.44,2.94
4956,1637,14610,31,0.33,2.95
4523,1534,13320,32,0.34,2.94
2691,780,7720,29,0.29,2.87
1485,788,4170,30,0.53,2.81
408,394,1120,16,0.97,2.75
2463,1078,7020,30,0.44,2.85
4052,2227,11900,32,0.55,2.94
3921,1232,11550,32,0.31,2.95
225,136,550,15,0.60,2.44
1277,716,3550,30,0.56,2.78
3959,1431,11630,33,0.36,2.94
3368,1157,9940,30,0.34,2.95
4121,1350,12090,32,0.33,2.93
4923,2924,14480,33,0.59,2.94
2087,1203,5890,30,0.58,2.82
3900,1371,11470,32,0.35,2.94
4344,1377,12850,33,0.32,2.96
293,1228,810,16,4.19,2.76
59,143,120,10,2.42,2.03
4428,1393,13090,33,0.31,2.96
1126,599,2930,29,0.53,2.60
4296,1412,12710,31,0.33,2.96
3264,1064,9580,31,0.33,2.94
2251,884,6400,29,0.39,2.84
848,568,2190,30,0.67,2.58
3497,1367,10290,31,0.39,2.94
1921,681,5400,30,0.35,2.81
1283,693,3580,29,0.54,2.79
3927,2096,11550,30,0.53,2.94
232,159,570,16,0.69,2.46
4439,2663,13120,31,0.60,2.96
220,116,530,16,0.53,2.41
4341,2208,12840,32,0.51,2.96
2039,1507,5760,31,0.74,2.82
649,656,1690,21,1.01,2.60
4033,2069,11820,32,0.51,2.93
686,540,1790,22,0.79,2.61
2087,938,5890,30,0.45,2.82
1880,782,5300,29,0.42,2.82
3814,1457,11140,32,0.38,2.92
4365,1361,12880,32,0.31,2.95
4246,2239,12510,30,0.53,2.95
2602,1838,7480,28,0.71,2.87
1828,996,5190,30,0.54,2.84
1980,938,5610,30,0.47,2.83
1925,993,5430,30,0.52,2.82
2418,1019,6880,26,0.42,2.85
2621,840,7540,31,0.32,2.88
4365,1886,12880,32,0.43,2.95
4127,2215,12160,32,0.54,2.95
989,489,2610,29,0.49,2.64
4608,1496,13550,32,0.32,2.94
206,121,500,15,0.59,2.43
3895,1673,11450,33,0.43,2.94
3035,1003,8820,31,0.33,2.91
2585,1337,7450,30,0.52,2.88
3932,1344,11560,32,0.34,2.94
4718,1926,13880,31,0.41,2.94
233,505,570,15,2.17,2.45
1417,708,3950,31,0.50,2.79
4144,1897,12200,29,0.46,2.94
4335,1352,12820,31,0.31,2.96
3312,1107,9770,31,0.33,2.95
4008,1661,11770,30,0.41,2.94
1776,717,5040,31,0.40,2.84
4646,1461,13610,32,0.31,2.93
2546,896,7310,31,0.35,2.87
4727,2260,13930,32,0.48,2.95
571,341,1490,20,0.60,2.61
3941,1900,11590,30,0.48,2.94
906,534,2350,30,0.59,2.59
2690,1175,7720,28,0.44,2.87
4435,1603,13110,32,0.36,2.96
3583,1735,10540,32,0.48,2.94
1431,423,4020,29,0.30,2.81
2094,878,5920,30,0.42,2.83
4112,1835,12050,31,0.45,2.93
658,695,1690,21,1.06,2.57
3177,1183,9240,31,0.37,2.91
3320,1340,9800,29,0.40,2.95
4131,1161,12180,31,0.28,2.95
3192,1168,9290,30,0.37,2.91
3799,2382,11110,32,0.63,2.92
1127,555,2930,30,0.49,2.60
3023,2310,8780,30,0.76,2.90
118,281,220,15,2.38,1.86
3448,1460,10160,31,0.42,2.95
3716,1372,10860,32,0.37,2.92
3859,1740,11290,33,0.45,2.93
4557,1480,13410,32,0.32,2.94
716,511,1890,22,0.71,2.64
3578,1581,10520,33,0.44,2.94
4405,1505,13000,32,0.34,2.95
4894,2479,14400,48,0.51,2.94
